id,rating,word_count,first_person_pronoun_count,third_person_pronoun_count,verb_count,adjective_count,superlative_count,readability_ari,extremity
3660,5,17,3,1,3,3,0,-2.8043137254901964,1
3661,5,65,6,4,14,8,0,1.7457264957264975,1
3662,5,14,2,1,4,1,0,-2.9480952380952417,1
3663,5,17,2,0,4,2,0,0.551764705882352,1
3664,1,79,2,1,18,6,0,7.575569620253162,1
3665,5,91,3,3,16,18,0,6.199450549450553,1
3666,4,5,0,0,0,2,0,0.8520000000000003,0
3667,4,19,2,1,5,0,0,4.926842105263155,0
3668,5,37,3,0,5,4,0,7.423783783783787,1
3669,1,23,1,2,4,2,0,5.633478260869566,1
3670,4,18,0,1,3,3,0,-0.18333333333333357,0
3671,5,11,1,0,2,1,0,10.617272727272727,1
3672,4,211,15,9,50,18,1,5.862473071951747,0
3673,5,51,2,1,9,6,0,6.0023529411764684,1
3674,5,1,0,0,0,1,0,12.04,1
3675,5,42,3,2,8,5,0,5.419285714285714,1
3676,5,29,3,2,6,3,0,-0.10189655172413836,1
3677,5,1,0,0,0,1,0,12.04,1
3678,5,4,0,0,0,1,0,14.717500000000001,1
3679,4,162,8,5,29,14,0,7.049629629629628,0
3680,4,18,1,0,2,2,1,7.98,0
3681,5,5,1,1,2,0,0,-4.799999999999997,1
3682,5,51,2,1,10,4,1,5.539705882352941,1
3683,2,7,0,0,1,1,0,-1.1085714285714268,0
3684,5,3,0,0,0,2,0,5.190000000000001,1
3685,5,6,1,0,1,1,1,1.1950000000000003,1
3686,5,9,0,0,0,0,0,14.993333333333332,1
3687,5,27,2,0,5,5,0,0.33999999999999986,1
3688,1,84,0,0,13,2,0,5.363214285714285,1
3689,5,330,15,11,66,36,2,7.3502105263157915,1
3690,1,53,2,1,10,7,0,6.878773584905662,1
3691,4,414,12,14,74,46,1,7.820250329380762,0
3692,5,20,0,0,3,1,0,6.39533333333333,1
3693,2,75,4,2,18,8,0,6.668399999999998,0
3694,1,116,4,7,25,9,0,6.4676149425287335,1
3695,2,231,10,7,45,18,0,8.374355644355646,0
3696,5,38,4,1,5,6,0,2.5734210526315806,1
3697,5,71,6,5,14,7,0,2.1989201877934264,1
3698,5,40,1,2,7,3,0,3.5294999999999987,1
3699,4,197,11,7,34,13,1,6.255837563451777,0
3700,3,173,8,9,30,13,1,4.618333333333332,0
3701,1,49,1,0,7,7,0,5.866530612244901,1
3702,5,7,1,1,2,2,0,-2.185714285714287,1
3703,5,29,1,0,1,7,1,4.8224137931034505,1
3704,5,14,0,0,4,1,0,4.74642857142857,1
3705,1,207,20,5,52,21,0,5.720724637681158,1
3706,5,36,2,2,6,3,0,3.400833333333331,1
3707,1,75,5,5,18,11,0,1.971899999999998,1
3708,5,16,1,0,6,2,0,7.17625,1
3709,5,4,0,0,0,2,0,2.942499999999999,1
3710,5,8,0,0,2,2,0,4.942499999999999,1
3711,5,33,2,1,12,2,0,4.194545454545455,1
3712,3,23,0,0,5,2,0,0.6289855072463766,0
3713,5,4,0,1,1,0,0,-5.300000000000001,1
3714,5,126,3,3,24,9,0,7.087619047619047,1
3715,5,10,1,1,1,2,0,5.091000000000001,1
3716,5,61,0,0,7,3,0,5.652704918032789,1
3717,3,56,5,2,14,2,0,11.15767857142857,0
3718,5,24,0,0,7,4,0,5.904999999999998,1
3719,4,74,4,0,13,9,0,4.531396396396396,0
3720,5,42,2,2,7,4,0,4.678571428571427,1
3721,1,36,0,0,8,7,0,6.942499999999999,1
3722,1,50,3,2,12,4,0,7.438933333333331,1
3723,1,8,0,0,2,0,0,0.8212499999999991,1
3724,5,121,8,4,25,10,0,7.2595513577331765,1
3725,5,14,0,0,1,1,0,1.9192857142857136,1
3726,4,69,1,3,11,5,0,3.706086956521741,0
3727,5,48,2,0,8,7,0,3.1762499999999996,1
3728,5,23,0,2,5,2,0,8.295652173913044,1
3729,4,114,2,0,21,15,0,14.262894736842107,0
3730,5,1,0,0,0,0,0,-2.09,1
3731,4,125,3,10,34,11,0,2.621164444444446,0
3732,5,44,1,3,7,3,0,2.5888636363636373,1
3733,5,2,0,0,0,1,0,12.54,1
3734,5,199,20,8,38,18,0,6.886633165829146,1
3735,5,39,2,4,8,0,0,13.770000000000003,1
3736,5,44,0,1,8,6,1,10.87204545454545,1
3737,4,34,0,1,7,2,0,5.9857843137254925,0
3738,5,22,0,1,8,5,1,8.62409090909091,1
3739,4,34,2,2,7,7,0,3.35372549019608,0
3740,5,111,6,1,20,8,0,9.655675675675674,1
3741,5,3,0,0,1,0,0,3.620000000000001,1
3742,4,5,0,0,0,1,0,1.7940000000000005,0
3743,5,62,2,3,11,4,0,6.52741935483871,1
3744,5,37,2,1,10,2,0,4.2924324324324346,1
3745,5,58,5,2,12,7,0,25.110689655172415,1
3746,5,66,6,0,13,5,1,2.624545454545455,1
3747,5,123,5,2,25,14,0,8.416689895470384,1
3748,4,92,7,4,17,7,0,8.193260869565218,0
3749,1,86,0,3,12,8,1,5.736162790697676,1
3750,1,16,0,0,6,1,0,1.7650000000000006,1
3751,4,24,2,3,6,1,0,4.783750000000001,0
3752,5,6,0,0,0,2,0,4.335000000000001,1
3753,5,2,0,0,0,1,0,5.475000000000001,1
3754,5,23,2,1,5,2,0,1.4481159420289842,1
3755,5,6,0,0,1,0,0,10.615000000000002,1
3756,5,29,2,1,7,2,0,4.517126436781606,1
3757,5,19,1,0,4,3,0,5.630526315789474,1
3758,5,155,10,2,34,11,1,4.339118279569895,1
3759,5,38,0,0,4,1,0,21.119999999999997,1
3760,1,59,6,0,17,3,0,6.92401129943503,1
3761,2,87,4,4,19,4,0,7.583448275862072,0
3762,5,8,0,3,2,1,0,0.8212499999999991,1
3763,5,203,15,7,46,11,0,4.148183497536948,1
3764,5,6,0,0,1,1,0,0.41000000000000014,1
3765,3,3,0,0,0,0,0,0.4800000000000004,0
3766,4,7,0,0,2,0,0,1.178571428571427,0
3767,5,12,0,1,2,1,0,6.550000000000001,1
3768,5,44,1,5,7,5,0,8.731136363636363,1
3769,4,188,5,14,35,15,0,10.262340425531914,0
3770,2,33,0,0,2,3,0,4.960454545454546,0
3771,3,25,3,0,5,3,0,3.66,0
3772,4,10,0,0,3,2,0,3.6779999999999973,0
3773,1,56,2,6,13,0,0,3.9894642857142877,1
3774,2,35,0,3,8,3,0,3.647047619047619,0
3775,5,158,8,4,35,18,0,6.933030942334739,1
3776,5,27,0,0,2,6,0,4.875555555555557,1
3777,5,10,0,0,2,3,0,5.707000000000001,1
3778,1,58,3,3,13,3,0,3.5231034482758616,1
3779,5,93,6,2,16,6,1,8.376612903225809,1
3780,5,24,1,4,5,2,0,6.073749999999997,1
3781,1,14,0,0,1,3,0,7.1014285714285705,1
3782,5,20,2,0,6,0,0,6.232500000000002,1
3783,3,88,6,0,15,8,1,6.263522727272726,0
3784,5,250,11,7,45,20,0,7.760144615384611,1
3785,5,10,0,0,1,2,0,2.2650000000000006,1
3786,5,28,3,0,5,2,0,4.41,1
3787,5,185,8,3,24,22,2,4.14349272349272,1
3788,5,88,3,6,17,11,1,2.5888636363636373,1
3789,5,5,0,0,0,1,0,9.330000000000002,1
3790,5,22,1,0,4,4,0,5.693181818181817,1
3791,5,24,2,1,5,2,0,3.213750000000001,1
3792,5,1,0,0,0,1,0,12.04,1
3793,5,31,1,1,7,3,0,10.021935483870969,1
3794,5,50,4,1,15,0,0,2.504200000000001,1
3795,5,18,0,4,2,3,0,6.671666666666667,1
3796,5,9,1,1,3,2,0,5.050000000000001,1
3797,5,2,0,0,1,0,0,14.895000000000003,1
3798,5,21,0,0,4,4,0,2.7042857142857137,1
3799,5,15,1,0,1,2,0,9.010000000000002,1
3800,5,4,1,0,0,0,0,14.717500000000001,1
3801,5,8,0,0,0,1,0,10.24125,1
3802,5,52,1,1,11,5,0,1.8853846153846163,1
3803,4,9,0,3,3,0,0,-1.2299999999999969,0
3804,5,4,0,0,1,0,0,10.0075,1
3805,1,4,0,0,1,2,0,-2.7674999999999983,1
3806,5,16,0,1,3,2,0,8.769375,1
3807,1,34,1,2,8,3,0,2.661078431372548,1
3808,3,138,5,3,26,19,1,10.48,0
3809,5,7,0,0,2,1,0,8.311428571428571,1
3810,5,19,0,3,5,0,0,2.6557894736842123,1
3811,5,35,3,3,7,4,0,2.4578571428571436,1
3812,1,17,0,0,4,1,0,5.355882352941176,1
3813,5,119,15,5,24,8,0,0.8400993124522564,1
3814,5,11,1,0,3,2,0,-0.6963636363636354,1
3815,4,356,3,8,61,23,1,12.663487467588588,0
3816,5,1,0,0,0,1,0,2.620000000000001,1
3817,5,118,6,2,21,12,0,27.42889830508475,1
3818,5,146,13,2,26,9,0,6.272322540473226,1
3819,4,140,3,3,16,21,0,2.62977922077922,0
3820,2,221,10,9,47,20,0,5.820965309200606,0
3821,5,15,1,1,4,1,0,3.9860000000000007,1
3822,4,118,4,1,22,7,0,13.237711864406783,0
3823,5,30,4,2,6,3,0,0.8460000000000001,1
3824,5,2,0,0,1,0,0,10.184999999999999,1
3825,2,16,0,0,5,1,0,3.7650000000000006,0
3826,5,31,1,2,5,3,0,5.159569892473119,1
3827,1,34,6,0,11,2,0,1.1372549019607874,1
3828,5,433,14,22,82,38,1,4.534585739030021,1
3829,5,40,5,2,9,1,0,7.41,1
3830,5,20,0,0,5,2,0,1.939,1
3831,1,14,0,0,4,1,0,7.302142857142858,1
3832,5,83,7,1,14,9,1,5.0943674698795185,1
3833,5,8,0,0,1,1,0,1.7650000000000006,1
3834,5,23,0,2,5,1,0,0.8993478260869558,1
3835,3,103,0,2,23,6,0,9.950679611650486,0
3836,5,121,5,4,21,7,0,3.8597428833792478,1
3837,5,6,0,0,0,2,0,-3.4450000000000003,1
3838,5,34,0,4,13,2,0,3.303529411764707,1
3839,4,575,31,10,96,45,5,7.028228330995791,0
3840,4,22,0,0,3,3,0,3.7663636363636357,0
3841,5,121,10,9,18,10,0,2.9576997245179086,1
3842,4,35,1,0,7,4,0,4.1853333333333325,0
3843,5,27,2,2,4,3,0,0.16555555555555657,1
3844,5,13,1,0,4,2,0,1.0258974358974378,1
3845,4,98,1,9,20,5,0,0.2720068027210871,0
3846,5,41,3,1,6,5,0,7.459918699186989,1
3847,4,79,5,4,13,8,0,6.986898734177213,0
3848,5,18,1,1,4,3,0,0.33999999999999986,1
3849,5,75,3,0,11,14,0,8.301199999999998,1
3850,5,128,8,2,27,12,0,4.521111111111111,1
3851,5,44,2,0,5,6,0,3.003484848484849,1
3852,5,29,1,0,3,3,0,1.1974137931034505,1
3853,5,27,1,2,8,2,0,9.68888888888889,1
3854,5,52,1,1,11,6,0,3.1534615384615385,1
3855,5,1,0,0,0,1,0,-2.09,1
3856,5,34,0,1,4,4,1,2.245490196078432,1
3857,3,112,8,2,20,12,0,3.9686507936507915,0
3858,5,5,0,0,0,1,0,-0.08999999999999986,1
3859,5,33,2,4,8,1,0,13.053636363636365,1
3860,5,47,1,2,10,6,1,20.910000000000004,1
3861,5,130,8,6,21,12,0,4.882846153846156,1
3862,5,47,6,1,10,7,0,2.310425531914891,1
3863,5,10,0,0,1,1,0,4.149000000000001,1
3864,4,58,0,4,10,4,0,10.000114942528732,0
3865,5,136,6,5,26,13,0,15.414338235294117,1
3866,1,7,0,0,1,0,0,6.965714285714288,1
3867,4,33,1,1,4,4,0,4.908181818181816,0
3868,5,70,2,2,12,9,0,3.9161904761904758,1
3869,4,104,7,4,21,10,0,4.272307692307692,0
3870,5,69,1,2,16,7,0,4.252173913043478,1
3871,5,81,5,1,15,7,2,6.7790740740740745,1
3872,5,41,1,2,6,6,0,4.0284146341463405,1
3873,5,69,3,4,11,5,0,6.035,1
3874,5,164,4,7,29,18,0,6.184390243902438,1
3875,5,61,4,3,16,3,0,1.844355971896956,1
3876,1,18,0,0,3,1,0,4.003333333333334,1
3877,5,36,1,1,6,6,0,6.811666666666667,1
3878,5,8,0,0,1,3,0,-1.1787500000000009,1
3879,2,761,41,23,143,63,1,5.267580515019482,0
3880,4,44,4,2,5,5,0,4.087499999999999,0
3881,5,100,8,3,18,8,0,4.178100000000001,1
3882,5,173,11,8,32,18,1,14.628323699421962,1
3883,1,23,0,0,4,3,0,0.8337681159420285,1
3884,5,135,7,9,25,10,0,5.901523809523809,1
3885,5,9,0,1,3,1,0,0.18333333333333357,1
3886,5,4,0,0,1,2,0,1.942499999999999,1
3887,5,75,7,1,13,12,0,7.350200000000001,1
3888,1,53,2,3,11,4,0,4.301603773584905,1
3889,5,4,0,0,0,1,0,11.184999999999995,1
3890,5,251,9,8,50,13,1,5.355301148347788,1
3891,3,67,4,2,13,7,0,4.656162046908314,0
3892,1,39,0,3,10,2,0,9.333846153846153,1
3893,5,28,2,0,5,2,0,6.596785714285716,1
3894,5,21,0,0,3,3,0,6.921428571428571,1
3895,5,24,2,0,7,0,0,5.31625,1
3896,3,40,0,7,9,2,0,2.1926666666666677,0
3897,1,170,6,6,37,12,1,8.450588235294116,1
3898,4,3,0,0,2,0,0,6.759999999999998,0
3899,1,72,4,3,14,7,0,3.4979166666666686,1
3900,5,9,1,0,0,1,0,10.283333333333331,1
3901,5,13,1,0,1,3,0,-1.1515384615384612,1
3902,5,15,1,2,3,1,0,3.34,1
3903,3,106,6,3,27,8,0,5.0762473794549265,0
3904,4,26,3,2,6,2,0,10.047692307692309,0
3905,4,65,0,0,13,10,1,11.431641025641028,0
3906,5,0,0,0,0,0,0,,1
3907,4,70,1,2,14,4,0,8.471095238095238,0
3908,4,50,2,1,9,5,0,4.319400000000002,0
3909,2,3,0,0,1,1,0,2.0500000000000007,0
3910,5,30,1,5,5,2,0,-0.25900000000000034,1
3911,5,4,0,0,0,0,0,1.7650000000000006,1
3912,5,59,2,1,8,9,0,8.041638418079096,1
3913,5,59,3,3,13,7,1,4.146355932203388,1
3914,1,87,3,5,21,4,1,2.784712643678162,1
3915,5,27,1,1,5,5,0,6.951111111111111,1
3916,1,129,10,7,23,10,0,5.618546511627905,1
3917,4,21,1,2,3,5,0,2.21142857142857,0
3918,5,43,4,2,9,3,1,5.672015503875972,1
3919,3,18,0,0,3,3,0,2.4333333333333336,0
3920,5,14,1,0,1,3,0,2.4347619047619027,1
3921,4,209,12,10,40,13,0,4.073772543246228,0
3922,1,25,1,1,6,3,0,1.7759999999999998,1
3923,5,50,4,0,9,3,0,5.9208,1
3924,5,27,1,2,5,2,0,3.6366666666666667,1
3925,5,13,0,1,2,1,0,1.3846153846153868,1
3926,1,96,2,3,20,11,0,4.610580357142858,1
3927,5,12,1,0,3,1,0,5.765000000000001,1
3928,2,184,2,3,29,21,1,3.0764920948616563,0
3929,5,145,3,11,35,5,0,7.446982758620688,1
3930,3,90,3,3,14,13,1,10.177666666666667,0
3931,2,96,6,2,20,3,0,2.625,0
3932,1,68,6,5,18,7,0,3.0701470588235296,1
3933,5,79,1,0,9,11,1,1.0605293440736467,1
3934,5,102,4,6,24,7,0,4.109117647058824,1
3935,3,16,0,0,2,4,0,3.7650000000000006,0
3936,1,24,0,1,3,2,0,5.568749999999998,1
3937,2,41,0,0,7,6,0,6.5646341463414615,0
3938,5,25,1,0,5,3,0,3.083866666666669,1
3939,5,56,0,1,12,5,1,2.4972023809523805,1
3940,5,59,3,1,14,7,0,5.8645762711864435,1
3941,5,90,7,7,19,6,1,8.555333333333333,1
3942,5,66,4,1,11,0,0,4.336558441558445,1
3943,5,9,0,0,0,0,0,2.4333333333333336,1
3944,5,17,1,0,2,2,0,3.1394117647058835,1
3945,5,5,0,0,0,1,0,1.7940000000000005,1
3946,3,5,0,0,1,2,0,10.271999999999998,0
3947,5,24,1,0,6,2,0,3.7650000000000006,1
3948,5,16,1,1,3,1,0,4.232500000000002,1
3949,2,52,3,2,12,4,0,5.352051282051285,0
3950,5,23,1,0,4,4,0,5.822173913043478,1
3951,5,19,0,2,3,2,0,8.893157894736841,1
3952,5,753,35,15,150,47,3,7.015658218191064,1
3953,5,13,1,1,2,1,0,1.7469230769230784,1
3954,5,133,6,8,25,4,0,3.741278195488725,1
3955,4,10,0,1,2,2,0,0.054999999999999716,0
3956,1,26,2,4,6,2,0,5.5475641025641025,1
3957,5,41,2,1,8,7,0,2.779593495934961,1
3958,5,460,13,5,62,29,0,7.894212560386475,1
3959,2,15,1,1,3,1,0,2.7300000000000004,0
3960,5,8,0,0,0,1,0,1.9987500000000011,1
3961,4,8,0,1,2,1,0,-3.8887500000000017,0
3962,4,114,0,1,18,11,1,9.678157894736842,0
3963,5,2,0,1,1,0,0,-6.300000000000001,1
3964,5,16,1,0,0,4,0,4.821249999999999,1
3965,5,74,7,1,20,5,0,8.314864864864862,1
3966,1,11,2,0,3,2,0,-0.5154545454545456,1
3967,5,62,5,3,10,8,0,6.071612903225805,1
3968,5,4,0,0,1,1,0,-2.7674999999999983,1
3969,5,48,4,4,9,5,0,3.1531249999999993,1
3970,5,16,0,0,2,4,0,3.7650000000000006,1
3971,1,183,11,2,43,11,0,7.615245901639348,1
3972,1,28,1,2,7,1,0,15.447142857142858,1
3973,5,4,0,0,1,1,0,7.6525,1
3974,5,46,3,1,9,5,0,4.491086956521741,1
3975,1,103,1,2,25,11,0,6.824909847434117,1
3976,1,44,1,2,8,2,0,3.351742424242424,1
3977,5,7,1,0,2,0,0,2.255714285714287,1
3978,5,30,3,1,5,1,0,1.311,1
3979,5,78,4,4,19,8,0,6.236538461538462,1
3980,3,29,2,1,6,3,0,2.2433333333333323,0
3981,5,69,2,0,13,1,0,3.0720158102766817,1
3982,1,29,0,1,5,3,0,7.440574712643677,1
3983,5,213,5,8,45,17,1,6.240774647887324,1
3984,5,34,2,0,8,3,0,5.49441176470588,1
3985,4,50,4,4,12,4,0,5.649133333333332,0
3986,5,69,4,9,13,7,0,1.5795652173913055,1
3987,5,19,0,0,1,4,0,6.91,1
3988,5,115,9,7,29,10,0,4.149850931677015,1
3989,3,47,1,2,9,3,0,3.485425531914892,0
3990,5,2,1,0,1,0,0,-6.300000000000001,1
3991,3,81,6,9,19,6,1,6.614814814814814,0
3992,1,91,7,2,23,5,1,8.629725274725274,1
3993,5,109,5,4,20,10,1,7.074426605504588,1
3994,1,23,0,1,6,1,1,5.6173913043478265,1
3995,5,421,8,6,86,34,2,7.736877000929468,1
3996,5,7,0,0,2,2,0,11.675714285714285,1
3997,5,5,0,0,0,0,0,-1.032,1
3998,3,26,1,1,5,3,0,3.91,0
3999,5,14,1,0,1,2,0,2.255714285714287,1
4000,3,153,5,6,33,16,0,6.002352941176472,0
4001,2,371,9,5,62,33,0,10.0051841868823,0
4002,4,100,0,0,15,14,1,9.275833333333331,0
4003,5,43,3,3,10,3,0,-0.9391860465116295,1
4004,3,50,2,3,11,7,0,3.0947999999999993,0
4005,5,21,1,1,4,3,0,1.3142857142857132,1
4006,5,30,2,3,7,2,0,0.375,1
4007,4,71,2,5,18,7,0,3.9792957746478876,0
4008,4,133,7,3,24,7,0,7.724511278195489,0
4009,5,39,4,3,8,4,0,1.9776923076923083,1
4010,5,45,1,2,9,6,0,4.491333333333333,1
4011,2,17,2,1,6,0,0,2.3082352941176474,0
4012,1,27,0,0,6,0,0,6.951111111111111,1
4013,4,55,8,3,8,1,0,1.8823636363636354,0
4014,2,245,7,6,45,16,1,7.736627943485086,0
4015,2,48,1,1,12,3,0,0.8385714285714272,0
4016,5,276,16,8,61,25,1,8.790543478260869,1
4017,5,8,0,0,0,0,0,4.942499999999999,1
4018,5,8,0,1,2,1,0,0.2325000000000017,1
4019,5,196,13,6,40,12,0,5.480544217687076,1
4020,5,16,1,0,4,4,0,3.470625000000002,1
4021,4,60,4,5,13,6,1,5.84,0
4022,5,50,5,1,9,4,0,5.638200000000001,1
4023,4,34,1,0,6,5,0,2.799607843137256,0
4024,5,2,0,0,1,1,0,3.120000000000001,1
4025,1,37,1,2,8,4,0,5.7266216216216215,1
4026,1,59,4,0,11,6,1,5.263983050847457,1
4027,5,51,1,0,11,6,0,0.42176470588235304,1
4028,3,302,13,12,63,19,1,4.725921131848281,0
4029,5,2,0,0,0,0,0,5.475000000000001,1
4030,2,99,6,7,21,7,0,7.0245454545454535,0
4031,4,58,4,3,14,6,0,2.2237931034482763,0
4032,5,10,1,1,1,1,0,1.939,1
4033,4,38,4,1,10,3,0,4.115175438596488,0
4034,5,33,1,1,5,5,0,5.66,1
4035,5,9,0,0,0,3,0,3.8466666666666676,1
4036,4,32,2,2,7,3,0,1.124270833333334,0
4037,1,189,7,7,32,16,0,4.63027417027417,1
4038,5,39,1,0,6,7,0,5.128461538461536,1
4039,1,25,1,0,6,3,0,0.15820000000000078,1
4040,5,131,2,3,17,12,0,9.621017811704832,1
4041,5,12,0,0,2,2,0,4.98,1
4042,5,28,3,1,6,2,0,9.391428571428573,1
4043,3,85,2,2,13,11,0,7.924176470588236,0
4044,5,17,1,0,3,1,0,0.7974509803921563,1
4045,5,134,4,2,20,13,0,3.395461329715058,1
4046,3,178,7,4,34,13,0,6.321189989785495,0
4047,5,18,1,0,5,1,0,-0.11333333333333329,1
4048,3,61,4,5,17,6,0,6.424836065573771,0
4049,5,159,4,6,39,14,1,6.5152830188679225,1
4050,2,421,15,16,91,28,0,3.6235517675003486,0
4051,4,91,0,2,16,8,1,6.856630036630037,0
4052,3,13,0,0,4,2,0,4.996923076923078,0
4053,1,172,6,6,37,9,0,4.573059033989267,1
4054,4,400,4,2,71,31,0,7.913909090909094,0
4055,5,16,0,0,4,1,0,6.587499999999999,1
4056,5,29,1,0,4,4,0,5.9788505747126415,1
4057,4,69,3,3,12,4,1,3.4330434782608705,0
4058,5,5,0,0,1,0,0,3.6779999999999973,1
4059,1,19,0,0,3,1,0,2.6557894736842123,1
4060,2,67,4,0,16,2,0,8.717263681592037,0
4061,5,2,0,1,1,0,0,-6.300000000000001,1
4062,5,54,5,1,10,3,0,3.2461111111111123,1
4063,3,114,9,3,30,4,0,2.173333333333332,0
4064,4,35,0,0,5,5,0,3.5124761904761925,0
4065,5,108,6,5,22,9,0,4.688174603174602,1
4066,5,7,0,0,2,0,0,-2.4542857142857137,1
4067,4,110,5,2,27,10,0,7.218939393939394,0
4068,4,35,1,3,6,5,0,8.044,0
4069,2,3,0,0,1,0,0,8.330000000000002,0
4070,5,202,7,7,39,26,0,9.188811881188123,1
4071,4,3,0,0,0,1,0,2.0500000000000007,0
4072,4,48,4,2,10,7,0,7.568749999999998,0
4073,5,30,2,0,2,0,0,15.550000000000004,1
4074,4,71,5,4,12,9,1,5.820633802816904,0
4075,5,39,3,1,8,3,0,2.768076923076922,1
4076,1,17,1,0,4,1,0,5.538823529411765,1
4077,1,3,0,0,1,0,0,0.4800000000000004,1
4078,3,30,0,1,7,4,0,9.149000000000001,0
4079,1,149,5,5,34,10,1,8.68236577181208,1
4080,4,43,2,0,4,5,0,8.817209302325583,0
4081,5,26,1,2,5,0,0,5.35923076923077,1
4082,5,24,1,1,5,4,0,1.1837499999999999,1
4083,1,3,0,0,2,0,0,-5.799999999999999,1
4084,5,145,9,6,36,7,0,7.637211822660099,1
4085,4,71,4,0,12,6,0,10.702769953051643,0
4086,5,2,0,0,0,1,0,7.829999999999998,1
4087,5,132,8,1,28,9,0,9.052272727272726,1
4088,4,70,4,3,12,6,0,3.939,0
4089,5,350,18,11,70,31,2,8.791585714285716,1
4090,4,32,2,2,6,2,0,3.202187500000001,0
4091,1,158,5,6,31,5,0,7.290752461322082,1
4092,5,917,33,40,165,69,2,6.426197150365589,1
4093,4,15,0,0,1,3,0,5.538,0
4094,5,5,0,0,1,1,0,3.6779999999999973,1
4095,5,21,0,1,4,4,0,5.21857142857143,1
4096,5,15,1,1,4,1,0,-0.7240000000000002,1
4097,5,36,4,3,6,5,0,2.6950000000000003,1
4098,2,57,1,1,8,9,0,2.4692105263157913,0
4099,5,21,0,2,6,2,0,1.8292857142857137,1
4100,5,14,1,0,5,2,0,5.9564285714285745,1
4101,5,32,4,4,6,2,0,3.3320833333333333,1
4102,3,428,19,18,87,31,2,10.103765371372358,0
4103,4,336,20,7,55,24,0,8.371696428571429,0
4104,5,46,0,2,9,6,0,5.822173913043478,1
4105,5,5,0,0,1,2,0,6.195999999999998,1
4106,5,6,0,0,0,2,0,2.7650000000000006,1
4107,5,4,0,0,1,1,0,1.7650000000000006,1
4108,5,858,49,19,169,80,3,5.706831444417652,1
4109,3,181,8,8,30,13,0,1.8748001299967534,0
4110,5,68,7,4,17,4,0,3.5173529411764726,1
4111,5,17,3,0,4,2,0,8.957647058823529,1
4112,4,336,20,15,74,17,0,8.134375000000002,0
4113,5,3,0,1,1,1,0,-2.66,1
4114,3,390,17,6,63,41,2,15.857999999999997,0
4115,5,34,1,2,8,3,0,0.4446078431372591,1
4116,5,46,3,2,8,5,0,7.841231884057972,1
4117,1,48,2,4,17,3,0,2.310446428571428,1
4118,4,29,2,4,9,2,0,10.610689655172415,0
4119,5,37,2,7,9,4,0,1.0307207207207227,1
4120,5,117,3,1,20,8,0,5.9684249084249075,1
4121,5,117,3,4,27,9,0,4.096899766899767,1
4122,5,37,2,0,5,1,0,17.05567567567568,1
4123,5,37,1,3,7,5,0,10.224324324324325,1
4124,5,5,1,1,1,0,0,-5.1080000000000005,1
4125,4,9,0,1,2,1,0,3.323333333333334,0
4126,5,17,2,0,3,3,0,7.295294117647057,1
4127,2,61,5,2,11,6,0,3.741639344262296,0
4128,1,49,0,1,5,4,0,5.9626530612244935,1
4129,5,2,0,0,0,0,0,5.475000000000001,1
4130,4,24,2,2,7,1,0,0.8587500000000006,0
4131,4,71,2,5,15,6,0,2.851549295774646,0
4132,1,21,1,0,7,2,0,7.414285714285715,1
4133,4,52,2,3,9,5,0,8.438846153846157,0
4134,4,131,0,0,18,5,0,64.563893129771,0
4135,4,19,1,3,5,1,0,7.901578947368421,0
4136,3,86,5,3,19,4,0,4.083759689922481,0
4137,5,12,2,0,2,1,0,8.120000000000001,1
4138,1,30,0,0,8,2,0,3.3520000000000003,1
4139,4,18,1,2,3,2,1,1.6483333333333334,0
4140,5,253,11,13,51,17,3,10.060000000000002,1
4141,5,3,0,0,1,0,0,6.759999999999998,1
4142,5,2,0,0,0,1,0,5.475000000000001,1
4143,4,24,1,1,4,6,0,8.036249999999999,0
4144,5,52,0,1,9,7,0,4.899166666666666,1
4145,5,115,6,5,25,13,2,10.392478260869566,1
4146,1,3,0,0,0,0,0,-2.66,1
4147,4,7,0,0,1,1,0,3.6014285714285705,0
4148,1,231,9,10,38,15,1,6.708490259740259,1
4149,5,7,0,0,0,2,0,8.579999999999998,1
4150,3,2,0,0,0,0,0,-3.9450000000000003,0
4151,5,1,0,0,0,1,0,12.04,1
4152,5,15,2,1,2,1,0,0.8460000000000001,1
4153,5,55,4,3,10,6,0,4.9700909090909065,1
4154,5,17,4,1,2,0,0,2.0311764705882354,1
4155,5,3,0,1,1,0,0,2.0500000000000007,1
4156,5,5,0,0,0,1,0,9.330000000000002,1
4157,5,11,1,1,1,0,0,-0.5154545454545456,1
4158,5,23,1,0,5,3,0,3.364782608695652,1
4159,1,38,3,1,8,3,0,1.0444736842105264,1
4160,4,9,0,0,2,1,0,10.283333333333331,0
4161,1,125,7,5,25,3,0,3.73865142857143,1
4162,5,15,1,0,2,1,0,5.870000000000001,1
4163,5,161,7,12,35,9,0,3.8948542761586253,1
4164,5,30,2,0,6,4,0,3.5150000000000006,1
4165,3,50,2,1,11,4,0,1.3737999999999992,0
4166,5,34,0,0,8,3,0,5.217352941176472,1
4167,4,20,3,1,5,2,0,-1.061,0
4168,5,56,4,2,12,6,0,3.0859523809523814,1
4169,5,424,5,5,73,40,2,8.920896226415095,1
4170,5,71,6,9,12,5,1,6.218661971830986,1
4171,5,229,12,1,43,20,0,9.299964271536318,1
4172,5,2,0,0,1,0,0,19.604999999999997,1
4173,3,629,9,26,115,58,1,9.331045877810585,0
